Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Korea, Rep.",KOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,13.7817192668695,13.4979312995586,13.2254992840496,12.9733235784635,..
"Korea, Rep.",KOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,73.3589197335943,73.164128513294,72.9222529604083,72.6081205891396,..
"Korea, Rep.",KOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.8593609995362,13.3379401871474,13.8522477555421,14.4185558323969,..
"Korea, Rep.",KOR,"Population ages 0-14, total",SP.POP.0014.TO,7030737,6917110,6806662,6698809,..
"Korea, Rep.",KOR,"Population ages 15-64, total",SP.POP.1564.TO,37424014,37493475,37530313,37491389,..
"Korea, Rep.",KOR,"Population ages 65 and above, total",SP.POP.65UP.TO,6560196,6835122,7129226,7445058,..
Kosovo,XKX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
Kosovo,XKX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
Kosovo,XKX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Kosovo,XKX,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
Kosovo,XKX,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Kosovo,XKX,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
Kuwait,KWT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.2043724161413,21.2971347338493,21.4224554183712,21.5388880509858,..
Kuwait,KWT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,76.6767363882124,76.460894013584,76.1950830095616,75.9106395650123,..
Kuwait,KWT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.11889119564625,2.24197125256674,2.38246157206715,2.55047238400198,..
Kuwait,KWT,"Population ages 0-14, total",SP.POP.0014.TO,813313,842701,868916,891130,..
Kuwait,KWT,"Population ages 15-64, total",SP.POP.1564.TO,2941006,3025460,3090546,3140658,..
Kuwait,KWT,"Population ages 65 and above, total",SP.POP.65UP.TO,81272,88712,96635,105521,..
Kyrgyz Republic,KGZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,31.4999141651932,31.9187630569956,32.1806772602308,32.3504171141318,..
Kyrgyz Republic,KGZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.1648659256961,63.7226986350758,63.4065152729528,63.1548549102717,..
Kyrgyz Republic,KGZ,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.33521990911076,4.35853830792861,4.41280746681642,4.49472797559656,..
Kyrgyz Republic,KGZ,"Population ages 0-14, total",SP.POP.0014.TO,1876418,1940501,1994623,2043188,..
Kyrgyz Republic,KGZ,"Population ages 15-64, total",SP.POP.1564.TO,3822237,3874021,3930063,3988734,..
Kyrgyz Republic,KGZ,"Population ages 65 and above, total",SP.POP.65UP.TO,258245,264977,273515,283878,..
Lao PDR,LAO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.6121921970746,33.2057133625267,32.8829352937243,32.6039186819471,..
Lao PDR,LAO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.5514822069304,62.8821185869504,63.1255128156266,63.3209313536048,..
Lao PDR,LAO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.83632559599499,3.9121680505229,3.99155189064919,4.0751499644481,..
Lao PDR,LAO,"Population ages 0-14, total",SP.POP.0014.TO,2265853,2273212,2286362,2302328,..
Lao PDR,LAO,"Population ages 15-64, total",SP.POP.1564.TO,4216698,4304813,4389139,4471412,..
Lao PDR,LAO,"Population ages 65 and above, total",SP.POP.65UP.TO,258613,267821,277534,287767,..
Latvia,LVA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.0943046763386,15.2285963492255,15.5762629946128,15.9957769389964,..
Latvia,LVA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.387095191708,65.0915327519189,64.5904329718102,63.9606027403227,..
Latvia,LVA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.5186001319535,19.6798708988556,19.833304033577,20.0436203206809,..
Latvia,LVA,"Population ages 0-14, total",SP.POP.0014.TO,298494,298410,302530,308165,..
Latvia,LVA,"Population ages 15-64, total",SP.POP.1564.TO,1293047,1275493,1254506,1232228,..
Latvia,LVA,"Population ages 65 and above, total",SP.POP.65UP.TO,385986,385634,385212,386149,..
Lebanon,LBN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.3377778607793,26.9933891655711,26.5880455578541,26.0958671652131,..
Lebanon,LBN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.3349088995355,66.4866424267915,66.6657183878929,66.901764700394,..
Lebanon,LBN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.32731323968516,6.51996840763739,6.74623605425308,7.00236813439294,..
Lebanon,LBN,"Population ages 0-14, total",SP.POP.0014.TO,1785889,1811559,1811144,1787286,..
Lebanon,LBN,"Population ages 15-64, total",SP.POP.1564.TO,4333446,4461999,4541184,4582052,..
Lebanon,LBN,"Population ages 65 and above, total",SP.POP.65UP.TO,413343,437563,459545,479587,..
Lesotho,LSO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.4026219256627,33.2251099984097,32.9813906921905,32.7163515354347,..
Lesotho,LSO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.7959214597617,61.9357792417459,62.1459655927181,62.3825609677432,..
Lesotho,LSO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.80145661457557,4.83911075984444,4.87264371509141,4.90108749682213,..
Lesotho,LSO,"Population ages 0-14, total",SP.POP.0014.TO,687767,689421,689777,689704,..
Lesotho,LSO,"Population ages 15-64, total",SP.POP.1564.TO,1272391,1285168,1299728,1315107,..
Lesotho,LSO,"Population ages 65 and above, total",SP.POP.65UP.TO,98863,100412,101907,103321,..
Liberia,LBR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.0914398409742,41.8032055990392,41.4787166758893,41.1249865894663,..
Liberia,LBR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.7322253104156,55.0003302965671,55.2985756107852,55.6215816108536,..
Liberia,LBR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.1763348486102,3.19646410439377,3.22270771332556,3.25343179968014,..
Liberia,LBR,"Population ages 0-14, total",SP.POP.0014.TO,1882426,1917424,1950424,1981804,..
Liberia,LBR,"Population ages 15-64, total",SP.POP.1564.TO,2447751,2522749,2600265,2680391,..
Liberia,LBR,"Population ages 65 and above, total",SP.POP.65UP.TO,142053,146615,151539,156782,..
Libya,LBY,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,28.8679193838258,28.7247299127779,28.5393977927049,28.3192377277793,..
Libya,LBY,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.8933980335961,66.9987286207584,67.1314280921066,67.2887220132367,..
Libya,LBY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.23868258257814,4.27654146646371,4.32917411518854,4.39204025898401,..
Libya,LBY,"Population ages 0-14, total",SP.POP.0014.TO,1852834,1864857,1878099,1891319,..
Libya,LBY,"Population ages 15-64, total",SP.POP.1564.TO,4293429,4349667,4417734,4493922,..
Libya,LBY,"Population ages 65 and above, total",SP.POP.65UP.TO,272052,277640,284891,293325,..
Liechtenstein,LIE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
Liechtenstein,LIE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
Liechtenstein,LIE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Liechtenstein,LIE,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
Liechtenstein,LIE,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Liechtenstein,LIE,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
Lithuania,LTU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.5946969180185,14.6418983948058,14.7274878102097,14.8824245055089,..
Lithuania,LTU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.7197497851208,66.389657653405,65.9715598503416,65.4125423380302,..
Lithuania,LTU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.6855532968607,18.9684439517892,19.3009523394487,19.7050331564608,..
Lithuania,LTU,"Population ages 0-14, total",SP.POP.0014.TO,423963,419963,416553,415150,..
Lithuania,LTU,"Population ages 15-64, total",SP.POP.1564.TO,1938149,1904209,1865942,1824704,..
Lithuania,LTU,"Population ages 65 and above, total",SP.POP.65UP.TO,542799,544059,545909,549678,..
Luxembourg,LUX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.3778516112298,16.2394003425036,16.0651112500211,15.8788239869589,..
Luxembourg,LUX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.6279252780371,69.7182977019114,69.8281833386832,69.9380218288939,..
Luxembourg,LUX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.9942231107331,14.042301955585,14.1067054112956,14.1831541841472,..
Luxembourg,LUX,"Population ages 0-14, total",SP.POP.0014.TO,93289,94516,95802,96500,..
Luxembourg,LUX,"Population ages 15-64, total",SP.POP.1564.TO,396603,405770,416411,425033,..
Luxembourg,LUX,"Population ages 65 and above, total",SP.POP.65UP.TO,79712,81728,84123,86195,..
"Macao SAR, China",MAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,12.6154944899806,12.9292339222892,13.2804356031707,13.654066582652,..
"Macao SAR, China",MAC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,78.7935258310704,77.906650392601,76.9215448492977,75.8617304903457,..
"Macao SAR, China",MAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.59097967894899,9.16411568510988,9.79801954753166,10.4842029270023,..
"Macao SAR, China",MAC,"Population ages 0-14, total",SP.POP.0014.TO,75956,79235,82682,86244,..
"Macao SAR, China",MAC,"Population ages 15-64, total",SP.POP.1564.TO,474404,477440,478902,479170,..
"Macao SAR, China",MAC,"Population ages 65 and above, total",SP.POP.65UP.TO,51725,56161,61001,66222,..
Madagascar,MDG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,41.6433785335763,41.2946300709759,40.9723121695803,40.6681505928286,..
Madagascar,MDG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.5225680454738,55.8271207505954,56.0975040312059,56.3451322813798,..
Madagascar,MDG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.83405342094986,2.8782491784287,2.93018379921372,2.98671712579162,..
Madagascar,MDG,"Population ages 0-14, total",SP.POP.0014.TO,10091893,10280042,10476841,10680419,..
Madagascar,MDG,"Population ages 15-64, total",SP.POP.1564.TO,13455388,13897816,14344435,14797566,..
Madagascar,MDG,"Population ages 65 and above, total",SP.POP.65UP.TO,686807,716522,749264,784383,..
Malawi,MWI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.0880166217357,44.6835418538551,44.2968770691621,43.9022859066284,..
Malawi,MWI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.2759546363539,52.6689772389968,53.0541087376733,53.4522791630613,..
Malawi,MWI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.63602874191049,2.64748090714811,2.64901419316458,2.64543493031032,..
Malawi,MWI,"Population ages 0-14, total",SP.POP.0014.TO,7550125,7687933,7827373,7965330,..
Malawi,MWI,"Population ages 15-64, total",SP.POP.1564.TO,8753767,9061850,9374799,9698015,..
Malawi,MWI,"Population ages 65 and above, total",SP.POP.65UP.TO,441411,455507,468088,479970,..
Malaysia,MYS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,25.0895957650768,24.7162767421135,24.3437909565021,23.9951410860297,..
Malaysia,MYS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.9348293589084,69.080619256779,69.2222570223111,69.3331042884915,..
Malaysia,MYS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.97557487601484,6.20310400110752,6.4339520211868,6.67175462547886,..
Malaysia,MYS,"Population ages 0-14, total",SP.POP.0014.TO,7594862,7584141,7572143,7565328,..
Malaysia,MYS,"Population ages 15-64, total",SP.POP.1564.TO,20867236,21197253,21531602,21859747,..
Malaysia,MYS,"Population ages 65 and above, total",SP.POP.65UP.TO,1808864,1903410,2001283,2103510,..
Maldives,MDV,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,21.2175900992493,20.7458486852067,20.3949621476142,20.1479166020291,..
Maldives,MDV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,74.8434322895486,75.3953633136493,75.8266485630598,76.1487387918464,..
Maldives,MDV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.93897761120209,3.85878800114403,3.77838928932599,3.70334460612454,..
Maldives,MDV,"Population ages 0-14, total",SP.POP.0014.TO,96522,98649,101241,103902,..
Maldives,MDV,"Population ages 15-64, total",SP.POP.1564.TO,340474,358515,376405,392696,..
Maldives,MDV,"Population ages 65 and above, total",SP.POP.65UP.TO,17919,18349,18756,19098,..
Mali,MLI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,47.9480614983458,47.8545171416035,47.7228165076114,47.5434863934943,..
Mali,MLI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.5209756096442,49.6235801143339,49.7622678384199,49.9492838489489,..
Mali,MLI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.53096289200998,2.52190274406259,2.51491565396871,2.50722975755683,..
Mali,MLI,"Population ages 0-14, total",SP.POP.0014.TO,8361556,8597269,8834636,9070199,..
Mali,MLI,"Population ages 15-64, total",SP.POP.1564.TO,8635853,8915089,9212187,9529170,..
Mali,MLI,"Population ages 65 and above, total",SP.POP.65UP.TO,441369,453071,465571,478322,..
Malta,MLT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,14.2278213576468,14.2078482539435,14.2298022756906,14.2769005208902,..
Malta,MLT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.9809645284725,66.4129769294446,65.8829090294634,65.3737751793975,..
Malta,MLT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.7912141138807,19.3791748166119,19.887288694846,20.3493242997122,..
Malta,MLT,"Population ages 0-14, total",SP.POP.0014.TO,63321,64696,66595,69033,..
Malta,MLT,"Population ages 15-64, total",SP.POP.1564.TO,298101,302415,308331,316102,..
Malta,MLT,"Population ages 65 and above, total",SP.POP.65UP.TO,83631,88244,93072,98395,..
Marshall Islands,MHL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..,..,..,..,..
Marshall Islands,MHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..,..,..,..,..
Marshall Islands,MHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Marshall Islands,MHL,"Population ages 0-14, total",SP.POP.0014.TO,..,..,..,..,..
Marshall Islands,MHL,"Population ages 15-64, total",SP.POP.1564.TO,..,..,..,..,..
Marshall Islands,MHL,"Population ages 65 and above, total",SP.POP.65UP.TO,..,..,..,..,..
Mauritania,MRT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,40.5074165268476,40.409455143024,40.26255262611,40.0831828216618,..
Mauritania,MRT,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.3763793153302,56.4674280232677,56.6067338070364,56.7757050202881,..
Mauritania,MRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.11620415782217,3.1231168337083,3.13071356685355,3.14111215805009,..
Mauritania,MRT,"Population ages 0-14, total",SP.POP.0014.TO,1639052,1682461,1724274,1764990,..
Mauritania,MRT,"Population ages 15-64, total",SP.POP.1564.TO,2281158,2351041,2424225,2500015,..
Mauritania,MRT,"Population ages 65 and above, total",SP.POP.65UP.TO,126091,130032,134075,138313,..
Mauritius,MUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.400280756136,18.9017050159882,18.3573889738149,17.793692318012,..
Mauritius,MUS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,70.6456597134001,70.6552602695217,70.6909218591711,70.7321346133359,..
Mauritius,MUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.95405953046395,10.4430347144901,10.951689167014,11.4741730686522,..
Mauritius,MUS,"Population ages 0-14, total",SP.POP.0014.TO,244949,238818,232150,225144,..
Mauritius,MUS,"Population ages 15-64, total",SP.POP.1564.TO,891976,892710,893967,894976,..
Mauritius,MUS,"Population ages 65 and above, total",SP.POP.65UP.TO,125680,131945,138496,145183,..
Mexico,MEX,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.6359686677943,27.3048902837136,26.9392249508412,26.5568481908521,..
Mexico,MEX,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.6393151459625,65.821789391381,66.0200045642909,66.2194668282759,..
Mexico,MEX,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.7247161862432,6.8733203249054,7.04077048486791,7.22368498087198,..
Mexico,MEX,"Population ages 0-14, total",SP.POP.0014.TO,33676710,33676043,33614044,33512296,..
Mexico,MEX,"Population ages 15-64, total",SP.POP.1564.TO,79986926,81180235,82377995,83562867,..
Mexico,MEX,"Population ages 65 and above, total",SP.POP.65UP.TO,8194622,8477098,8785285,9115625,..
"Micronesia, Fed. Sts.",FSM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,32.7985674273383,32.3304450392415,31.9785750814201,31.7072088068182,..
"Micronesia, Fed. Sts.",FSM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.7595849212544,64.0484507553418,64.2146439497932,64.2959872159091,..
"Micronesia, Fed. Sts.",FSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.44184765140732,3.62110420541669,3.80678096878673,3.99680397727273,..
"Micronesia, Fed. Sts.",FSM,"Population ages 0-14, total",SP.POP.0014.TO,35716,35633,35643,35715,..
"Micronesia, Fed. Sts.",FSM,"Population ages 15-64, total",SP.POP.1564.TO,69431,70591,71573,72423,..
"Micronesia, Fed. Sts.",FSM,"Population ages 65 and above, total",SP.POP.65UP.TO,3748,3991,4243,4502,..
